Index,Verbatim,Name,Start,End,OddsLog10,Cardinality,AnnotNomenType,WordsBefore,WordsAfter,VerifMatchType,VerifEditDistance,VerifMatchedName,VerifMatchedCanonical,VerifTaxonId,VerifDataSourceId,VerifDataSourceTitle,VerifError
631,Orphulina veteratoria,Orphulina veteratoria,164640,164661,10.76,2,NO_ANNOT,,,Exact,0,"Orphulina veteratoria Rehn, J.A.G., 1906",Orphulina veteratoria,759FQ,1,Catalogue of Life,
632,Fenestra ensicorne,Fenestra ensicorne,165053,165071,8.47,2,SP_NOV,,,Exact,0,"Fenestra ensicorne Rehn, J.A.G., 1913",Fenestra ensicorne,3DY92,1,Catalogue of Life,
633,F. bohlsii,F. bohlsii,165137,165147,6.22,2,NO_ANNOT,,,NoMatch,,,,,,,,
634,Fenestra ensicorne,Fenestra ensicorne,165899,165917,8.47,2,SP_NOV,,,Exact,0,"Fenestra ensicorne Rehn, J.A.G., 1913",Fenestra ensicorne,3DY92,1,Catalogue of Life,
635,Fenestra ensicorne,Fenestra ensicorne,167243,167261,8.47,2,SP_NOV,,,Exact,0,"Fenestra ensicorne Rehn, J.A.G., 1913",Fenestra ensicorne,3DY92,1,Catalogue of Life,
636,LACTISTA,Lactista,169334,169342,3.65,1,NO_ANNOT,,,Exact,0,Lactista,Lactista,59X5,1,Catalogue of Life,
637,Xactista pulchripennis,Xactista pulchripennis,169348,169370,4.87,2,NO_ANNOT,,,Fuzzy,1,"Lactista pulchripennis Saussure, 1884",Lactista pulchripennis,3RSNX,1,Catalogue of Life,
638,Lactista pulchripennis,Lactista pulchripennis,169387,169409,11.18,2,NO_ANNOT,,,Exact,0,"Lactista pulchripennis Saussure, 1884",Lactista pulchripennis,3RSNX,1,Catalogue of Life,
639,Prodromus,Prodromus,169419,169428,5.32,1,NO_ANNOT,,,Exact,0,Prodromus,Prodromus,6WFF,1,Catalogue of Life,
640,Cabello,Cabello,169465,169472,4.04,1,NO_ANNOT,,,Exact,0,Cabello,Cabello,62JR8,1,Catalogue of Life,
641,Rica,Rica,169587,169591,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
642,Cabello,Cabello,169649,169656,4.04,1,NO_ANNOT,,,Exact,0,Cabello,Cabello,62JR8,1,Catalogue of Life,
643,Omura congrua,Omura congrua,169712,169725,8.01,2,NO_ANNOT,,,Exact,0,"Omura congrua Walker, F., 1870",Omura congrua,49FD6,1,Catalogue of Life,
644,SPATHALIUM,Spathalium,169823,169833,5.45,1,SP_NOV,,,Exact,0,Spathalium,Spathalium,7K2K,1,Catalogue of Life,
645,Spathalium paranense,Spathalium paranense,169843,169863,11.42,2,SP_NOV,,,Exact,0,"Spathalium paranense Rehn, J.A.G., 1913",Spathalium paranense,4YFKM,1,Catalogue of Life,
646,S. sommeri,S. sommeri,169923,169933,6.67,2,NO_ANNOT,,,NoMatch,,,,,,,,
647,S. hispidum,S. hispidum,169949,169960,6.05,2,NO_ANNOT,,,NoMatch,,,,,,,,
648,Spathalium paranense,Spathalium paranense,170936,170956,11.42,2,NO_ANNOT,,,Exact,0,"Spathalium paranense Rehn, J.A.G., 1913",Spathalium paranense,4YFKM,1,Catalogue of Life,
649,SpathaHum paranense,Spathahum paranense,171672,171691,4.88,2,SP_NOV,,,NoMatch,,,,,,,,
650,DIEDRONOTUS,Diedronotus,173955,173966,5.74,1,NO_ANNOT,,,Exact,0,"Diedronotus Bolivar, 1906",Diedronotus,urn:lsid:irmng.org:taxname:1350661,181,IRMNG,
651,Diedronotus rosulentus,Diedronotus rosulentus,173976,173998,13.57,2,NO_ANNOT,,,Exact,0,"Diedronotus rosulentus (Stål, 1878)",Diedronotus rosulentus,35ZSX,1,Catalogue of Life,
652,TrapidoHotus rosulentus,Trapidohotus rosulentus,174011,174034,7.50,2,NO_ANNOT,,,Fuzzy,1,"Trapidonotus rosulentus Stål, 1878",Trapidonotus rosulentus,57Y8Q,1,Catalogue of Life,
653,Chromacris peruviana,Chromacris peruviana,174526,174546,12.32,2,NO_ANNOT,,,Exact,0,"Chromacris peruviana (Pictet & Saussure, 1887)",Chromacris peruviana,5YGHZ,1,Catalogue of Life,
654,Rho77ialea peruviana,Rho��ialea peruviana,174574,174594,6.82,2,NO_ANNOT,,,NoMatch,,,,,,,,
655,TROPIDACRIS,Tropidacris,174978,174989,5.35,1,NO_ANNOT,,,Exact,0,Tropidacris,Tropidacris,82ZT,1,Catalogue of Life,
656,Tropidacris latreillei,Tropidacris latreillei,174999,175021,11.75,2,NO_ANNOT,,,Exact,0,"Tropidacris latreillei (Perty, 1832)",Tropidacris latreillei,59B7Q,1,Catalogue of Life,
657,Tropidacris dux,Tropidacris dux,175490,175505,3.58,2,NO_ANNOT,,,Exact,0,"Tropidacris dux (Drury, 1770)",Tropidacris dux,59B7L,1,Catalogue of Life,
658,Tropidaais cardinalis,Tropidaais cardinalis,175609,175630,4.78,2,NO_ANNOT,,,NoMatch,,,,,,,,
659,Tropidacris cristata,Tropidacris cristata,176220,176240,13.09,2,NO_ANNOT,,,Exact,0,"Tropidacris cristata (Linnaeus, 1758)",Tropidacris cristata,59B7H,1,Catalogue of Life,
660,OPHTHALMOLAMPIS,Ophthalmolampis,176415,176430,6.49,1,NO_ANNOT,,,Exact,0,Ophthalmolampis,Ophthalmolampis,6933,1,Catalogue of Life,
661,Ophthalmolampis colibri,Ophthalmolampis colibri,176624,176647,10.85,2,NO_ANNOT,,,Exact,0,"Ophthalmolampis colibri (Saussure, 1859)",Ophthalmolampis colibri,6T347,1,Catalogue of Life,
662,Ophthalmolampis colibri,Ophthalmolampis colibri,176677,176700,10.85,2,NO_ANNOT,,,Exact,0,"Ophthalmolampis colibri (Saussure, 1859)",Ophthalmolampis colibri,6T347,1,Catalogue of Life,
663,Taeniophora femorata,Taeniophora femorata,181998,182018,14.09,2,NO_ANNOT,,,Exact,0,"Taeniophora femorata Bruner, L., 1907",Taeniophora femorata,54HDX,1,Catalogue of Life,
664,Tmiiophora femorata,Tmiiophora femorata,182033,182052,7.66,2,NO_ANNOT,,,NoMatch,,,,,,,,
665,Rica.,Rica,182110,182115,1.99,1,NO_ANNOT,,,NoMatch,,,,,,,,
666,HENIA,Henia,182356,182361,3.18,1,NO_ANNOT,,,Exact,0,Henia,Henia,4VJD,1,Catalogue of Life,
667,Henia,Henia,182379,182384,3.18,1,NO_ANNOT,,,Exact,0,Henia,Henia,4VJD,1,Catalogue of Life,
668,Gryllus frenatus,Gryllus frenatus,182468,182484,13.06,2,SP_NOV,,,Exact,0,"Gryllus frenatus Marschall, 1836",Gryllus frenatus,6KTQB,1,Catalogue of Life,
669,Henia boliviana,Henia boliviana,182496,182511,10.28,2,SP_NOV,,,Exact,0,"Henia boliviana Rehn, J.A.G., 1913",Henia boliviana,6LPV9,1,Catalogue of Life,
670,Henia bolimana,Henia bolimana,182668,182682,5.09,2,SP_NOV,,,PartialExact,0,Henia,Henia,4VJD,1,Catalogue of Life,
671,Henia,Henia,185501,185506,3.18,1,SP_NOV,,,Exact,0,Henia,Henia,4VJD,1,Catalogue of Life,
672,COPIOCERA,Copiocera,186446,186455,5.15,1,SP_NOV,,,Exact,0,Copiocera,Copiocera,3TPY,1,Catalogue of Life,
673,Copiocera surinamensis,Copiocera surinamensis,186468,186490,12.97,2,SP_NOV,,,Exact,0,"Copiocera surinamensis Rehn, J.A.G., 1913",Copiocera surinamensis,5ZZ49,1,Catalogue of Life,
674,C. specularis,C. specularis,186552,186565,7.02,2,NO_ANNOT,,,NoMatch,,,,,,,,
675,Copiocera surinamensis,Copiocera surinamensis,186612,186634,12.97,2,SP_NOV,,,Exact,0,"Copiocera surinamensis Rehn, J.A.G., 1913",Copiocera surinamensis,5ZZ49,1,Catalogue of Life,
676,Copiocera suri7iamensis,Copiocera suri�iamensis,189238,189261,8.62,2,SP_NOV,,,PartialExact,0,Copiocera,Copiocera,3TPY,1,Catalogue of Life,
677,ZYGOCLISTRON,Zygoclistron,190573,190585,5.00,1,NO_ANNOT,,,Exact,0,Zygoclistron,Zygoclistron,8BCK,1,Catalogue of Life,
678,Zygoclistron acutum,Zygoclistron acutum,190592,190611,11.76,2,NO_ANNOT,,,Exact,0,Zygoclistron acutum Rehn 1913,Zygoclistron acutum,4284072,168,ION,
679,VILERNA,Vilerna,194112,194119,3.74,1,NO_ANNOT,,,Exact,0,Vilerna,Vilerna,86SL,1,Catalogue of Life,
680,Vilerna rugulosa,Vilerna rugulosa,194126,194142,11.05,2,NO_ANNOT,,,Exact,0,"Vilerna rugulosa Stål, 1878",Vilerna rugulosa,7G3V4,1,Catalogue of Life,
681,Catharina,Catharina,194155,194164,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
682,Catharina,Catharina,194368,194377,4.13,1,NO_ANNOT,,,Exact,0,"Catharina Dunker, 1882",Catharina,urn:lsid:irmng.org:taxname:1450051,181,IRMNG,
683,CALETODES,Caletodes,194388,194397,4.93,1,NO_ANNOT,,,Exact,0,"Caletodes Giglio-Tos, 1898",Caletodes,urn:lsid:irmng.org:taxname:1426197,181,IRMNG,
684,Caletodes,Caletodes,194415,194424,4.93,1,NO_ANNOT,,,Exact,0,"Caletodes Giglio-Tos, 1898",Caletodes,urn:lsid:irmng.org:taxname:1426197,181,IRMNG,
685,C. alatus,C. alatus,194507,194516,6.75,2,NO_ANNOT,,,NoMatch,,,,,,,,
686,Caletodes pulchripes,Caletodes pulchripes,194548,194568,11.33,2,SP_NOV,,,Exact,0,Caletodes pulchripes Rehn 1913,Caletodes pulchripes,745417,168,ION,
687,C. alatus,C. alatus,194645,194654,6.75,2,NO_ANNOT,,,NoMatch,,,,,,,,
688,Caletodes pidchripes,Caletodes pidchripes,195573,195593,11.33,2,SP_NOV,,,Fuzzy,1,Caletodes pudchripes Rehn 1913,Caletodes pudchripes,3529365,168,ION,
689,Caletodes pidchripes,Caletodes pidchripes,196824,196844,11.33,2,SP_NOV,,,Fuzzy,1,Caletodes pudchripes Rehn 1913,Caletodes pudchripes,3529365,168,ION,
690,Caletodes,Caletodes,197316,197325,4.93,1,NO_ANNOT,,,Exact,0,"Caletodes Giglio-Tos, 1898",Caletodes,urn:lsid:irmng.org:taxname:1426197,181,IRMNG,
691,SAPARUS,Saparus,199658,199665,5.01,1,NO_ANNOT,,,Exact,0,"Saparus Giglio-Tos, 1898",Saparus,urn:lsid:irmng.org:taxname:1415402,181,IRMNG,
692,Saparus,Saparus,199683,199690,5.01,1,NO_ANNOT,,,Exact,0,"Saparus Giglio-Tos, 1898",Saparus,urn:lsid:irmng.org:taxname:1415402,181,IRMNG,
693,Saparus cequatorialis,Saparus cequatorialis,199764,199785,12.66,2,NO_ANNOT,,,Fuzzy,1,"Saparus aequatorialis Giglio-Tos, 1898",Saparus aequatorialis,79K87,1,Catalogue of Life,
694,Saparus aequatorialis,Saparus aequatorialis,199797,199818,12.66,2,NO_ANNOT,,,Exact,0,"Saparus aequatorialis Giglio-Tos, 1898",Saparus aequatorialis,79K87,1,Catalogue of Life,
695,Sapnrus cequatorialis,Sapnrus cequatorialis,199836,199857,6.36,2,NO_ANNOT,,,NoMatch,,,,,,,,
696,ANTIPHANES,Antiphanes,201061,201071,3.56,1,NO_ANNOT,,,Exact,0,Antiphanes,Antiphanes,XPT,1,Catalogue of Life,
697,Antiphanes,Antiphanes,201084,201094,3.56,1,NO_ANNOT,,,Exact,0,Antiphanes,Antiphanes,XPT,1,Catalogue of Life,
698,Ommatolampis,Ommatolampis,201166,201178,6.22,1,NO_ANNOT,,,Exact,0,Ommatolampis,Ommatolampis,67Z2,1,Catalogue of Life,
699,Antiphanes nodicollis,Antiphanes nodicollis,201201,201222,10.98,2,NO_ANNOT,,,Exact,0,"Antiphanes nodicollis (Burmeister, H., 1838)",Antiphanes nodicollis,F2CH,1,Catalogue of Life,
700,Geraes,Geraes,201342,201348,2.87,1,NO_ANNOT,,,Exact,0,"Geraes Van Dyke, 1953",Geraes,urn:lsid:irmng.org:taxname:1456762,181,IRMNG,
701,Geraes,Geraes,201669,201675,2.87,1,NO_ANNOT,,,Exact,0,"Geraes Van Dyke, 1953",Geraes,urn:lsid:irmng.org:taxname:1456762,181,IRMNG,
702,OMMATOLAMPIS,Ommatolampis,201937,201949,6.22,1,NO_ANNOT,,,Exact,0,Ommatolampis,Ommatolampis,67Z2,1,Catalogue of Life,
703,Ommatolampis,Ommatolampis,201968,201980,6.22,1,NO_ANNOT,,,Exact,0,Ommatolampis,Ommatolampis,67Z2,1,Catalogue of Life,
704,Ommatolampis perspicillata,Ommatolampis perspicillata,202099,202125,14.47,2,NO_ANNOT,,,Exact,0,"Ommatolampis perspicillata (Johannson, 1763)",Ommatolampis perspicillata,49CSQ,1,Catalogue of Life,
705,Gryllus perspicillatus,Gryllus perspicillatus,202143,202165,13.64,2,NO_ANNOT,,,Exact,0,"Gryllus (Phasgonura) perspicillatus (Fabricius, 1793)",Gryllus perspicillatus,3HGR6,1,Catalogue of Life,
706,Ommatolampis palpata,Ommatolampis palpata,202250,202270,13.76,2,NO_ANNOT,,,Exact,0,"Ommatolampis palpata Stål, 1878",Ommatolampis palpata,49CSN,1,Catalogue of Life,
707,OULENOTACRIS,Oulenotacris,202722,202734,5.58,1,NO_ANNOT,,,Exact,0,"Oulenotacris Rehn, 1913",Oulenotacris,urn:lsid:irmng.org:taxname:1064346,181,IRMNG,
708,Nicarchi,Nicarchi,202760,202768,1.80,1,NO_ANNOT,,,Exact,0,Nicarchi,Nicarchi,2069488,168,ION,
709,Anablysis,Anablysis,202784,202793,4.94,1,NO_ANNOT,,,Exact,0,Anablysis,Anablysis,62BW3,1,Catalogue of Life,
710,Anablysis.,Anablysis,202995,203005,4.94,1,NO_ANNOT,,,Exact,0,Anablysis,Anablysis,62BW3,1,Catalogue of Life,
711,Oulenotacris robusta,Oulenotacris robusta,203784,203804,11.81,2,SP_NOV,,,Exact,0,"Oulenotacris robusta Rehn, J.A.G., 1913",Oulenotacris robusta,75DP5,1,Catalogue of Life,
712,Oulenotacris robusta,Oulenotacris robusta,204974,204994,11.81,2,SP_NOV,,,Exact,0,"Oulenotacris robusta Rehn, J.A.G., 1913",Oulenotacris robusta,75DP5,1,Catalogue of Life,
713,Oulenotacris robusta,Oulenotacris robusta,205708,205728,11.81,2,SP_NOV,,,Exact,0,"Oulenotacris robusta Rehn, J.A.G., 1913",Oulenotacris robusta,75DP5,1,Catalogue of Life,
714,SITALCES,Sitalces,208214,208222,3.13,1,NO_ANNOT,,,Exact,0,"Sitalces Simon, 1879",Sitalces,7PZYY,1,Catalogue of Life,
715,Sitalces,Sitalces,208235,208243,3.13,1,NO_ANNOT,,,Exact,0,"Sitalces Simon, 1879",Sitalces,7PZYY,1,Catalogue of Life,
716,S. volxemi,S. volxemi,208334,208344,4.72,2,SP_NOV,,,NoMatch,,,,,,,,
717,Sitalces balzapambae,Sitalces balzapambae,208351,208371,9.14,2,SP_NOV,,,Exact,0,"Sitalces balzapambae Rehn, J.A.G., 1913",Sitalces balzapambae,4XT4F,1,Catalogue of Life,
718,Sitalces,Sitalces,208447,208455,3.13,1,SP_NOV,,,Exact,0,"Sitalces Simon, 1879",Sitalces,7PZYY,1,Catalogue of Life,
719,S. trinitatis,S. trinitatis,208512,208525,6.53,2,NO_ANNOT,,,NoMatch,,,,,,,,
720,Isabella color,Isabella color,212501,212515,2.67,2,NO_ANNOT,,,PartialExact,0,"Isabella Schlacher-Hoenlinger, Pisera & Hooper, 2005",Isabella,84QR8,1,Catalogue of Life,
721,Sitalces debilis,Sitalces debilis,214217,214233,10.07,2,SP_NOV,,,Exact,0,"Sitalces debilis Rehn, J.A.G., 1913",Sitalces debilis,4XT4H,1,Catalogue of Life,
722,20.Sitalces debilis,Sitalces debilis,214401,214420,10.07,2,SP_NOV,,,Exact,0,"Sitalces debilis Rehn, J.A.G., 1913",Sitalces debilis,4XT4H,1,Catalogue of Life,
723,S. nudus,S. nudus,214559,214567,5.26,2,NO_ANNOT,,,NoMatch,,,,,,,,
724,Isabella color,Isabella color,217641,217655,2.67,2,NO_ANNOT,,,PartialExact,0,"Isabella Schlacher-Hoenlinger, Pisera & Hooper, 2005",Isabella,84QR8,1,Catalogue of Life,
725,SCHISTOCERCA,Schistocerca,218029,218041,5.11,1,NO_ANNOT,,,Exact,0,Schistocerca,Schistocerca,7DGD,1,Catalogue of Life,
726,Schistocerca aegyptia,Schistocerca aegyptia,218048,218069,10.76,2,NO_ANNOT,,,Exact,0,"Schistocerca aegyptia Rehn, 1903",Schistocerca aegyptia,76101,161,Orthoptera Species File,
727,ScMstocerca vaga brevis,Scmstocerca vaga brevis,218647,218670,6.56,3,SUBSP_NOV,,,NoMatch,,,,,,,,
728,S. vaga,S. vaga,218871,218878,3.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
729,S. vaga,S. vaga,220773,220780,3.57,2,NO_ANNOT,,,NoMatch,,,,,,,,
730,Schistocerca vaga hrevis,Schistocerca vaga hrevis,221000,221024,13.11,3,NO_ANNOT,,,PartialExact,0,"Schistocerca vaga (Scudder, S.H., 1876)",Schistocerca vaga,4V95V,1,Catalogue of Life,
731,Schistocerca sequalis,Schistocerca sequalis,221165,221186,7.22,2,NO_ANNOT,,,Fuzzy,1,"Schistocerca aequalis Scudder, S.H., 1899",Schistocerca aequalis,4V93B,1,Catalogue of Life,
732,Schistocerca,Schistocerca,221202,221214,5.11,1,NO_ANNOT,,,Exact,0,Schistocerca,Schistocerca,7DGD,1,Catalogue of Life,
733,Schistocerca peregrina,Schistocerca peregrina,222095,222117,12.26,2,NO_ANNOT,,,Exact,0,Schistocerca peregrina (Olivier 1804),Schistocerca peregrina,102647422,169,uBio NameBank,
734,Acridimn peregrinum,Acridimn peregrinum,222133,222152,4.36,2,NO_ANNOT,,,NoMatch,,,,,,,,
735,S. peregrina,S. peregrina,222318,222330,6.82,2,NO_ANNOT,,,NoMatch,,,,,,,,
736,Schistocerca paranensis,Schistocerca paranensis,222368,222391,12.73,2,NO_ANNOT,,,Exact,0,"Schistocerca paranensis (Burmeister, H., 1861)",Schistocerca paranensis,4V95C,1,Catalogue of Life,
737,Acridium paranense,Acridium paranense,222410,222428,11.08,2,NO_ANNOT,,,Exact,0,"Acridium paranense Burmeister, H., 1861",Acridium paranense,64LT7,1,Catalogue of Life,
738,AIDEMONA,Aidemona,223373,223381,3.85,1,NO_ANNOT,,,Exact,0,Aidemona,Aidemona,R5J,1,Catalogue of Life,
739,Aidemona azteca,Aidemona azteca,223391,223406,5.43,2,NO_ANNOT,,,Exact,0,"Aidemona azteca (Saussure, 1861)",Aidemona azteca,BC6G,1,Catalogue of Life,
740,DICHROPLUS,Dichroplus,223678,223688,6.09,1,NO_ANNOT,,,Exact,0,Dichroplus,Dichroplus,44Q4,1,Catalogue of Life,
741,Dichroplus peruvianus,Dichroplus peruvianus,223694,223715,13.45,2,NO_ANNOT,,,Exact,0,"Dichroplus peruvianus (Stål, 1878)",Dichroplus peruvianus,35P6R,1,Catalogue of Life,
742,Dichroplus,Dichroplus,223740,223750,6.09,1,NO_ANNOT,,,Exact,0,Dichroplus,Dichroplus,44Q4,1,Catalogue of Life,
743,Dichroplus amoenus,Dichroplus amoenus,224022,224040,12.98,2,NO_ANNOT,,,Exact,0,"Dichroplus amoenus (Stål, 1878)",Dichroplus amoenus,35P5G,1,Catalogue of Life,
744,Dichroplus amoenus,Dichroplus amoenus,224065,224083,12.98,2,NO_ANNOT,,,Exact,0,"Dichroplus amoenus (Stål, 1878)",Dichroplus amoenus,35P5G,1,Catalogue of Life,
745,Geraes,Geraes,224157,224163,2.87,1,NO_ANNOT,,,Exact,0,"Geraes Van Dyke, 1953",Geraes,urn:lsid:irmng.org:taxname:1456762,181,IRMNG,
746,TRIASSIC,Triassic,224429,224437,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
747,Triassic,Triassic,224520,224528,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
748,Triassic,Triassic,225630,225638,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
749,Triassic,Triassic,225769,225777,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
750,Triassic,Triassic,227186,227194,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
751,TRIAS,Trias,227255,227260,4.65,1,NO_ANNOT,,,Exact,0,Trias Lindl.,Trias,145106283,165,Tropicos,
752,Triassic,Triassic,227561,227569,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
753,Triassic,Triassic,227949,227957,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
754,Triassic,Triassic,229408,229416,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
755,Triassic,Triassic,229476,229484,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
756,Triassic,Triassic,229966,229974,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
757,Triassic,Triassic,231554,231562,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
758,Triassic,Triassic,231678,231686,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
759,Triassic,Triassic,232630,232638,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
760,Triassic,Triassic,232738,232746,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
761,Triassic,Triassic,233702,233710,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
762,Triassic,Triassic,234040,234048,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
763,Triassic,Triassic,234330,234338,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
764,Triassic,Triassic,235163,235171,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
765,Triassic,Triassic,235654,235662,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
766,Triassic,Triassic,236153,236161,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
767,Triassic.,Triassic,236850,236859,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
768,Triassic,Triassic,237105,237113,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
769,Triassic,Triassic,242548,242556,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
770,Triassic,Triassic,243559,243567,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
771,Notes,Notes,245356,245361,2.52,1,NO_ANNOT,,,Exact,0,Notes,Notes,3950760,168,ION,
772,Triassic,Triassic,245570,245578,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
773,Triassic,Triassic,245959,245967,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
774,Triassic,Triassic,246576,246584,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
775,Triassic,Triassic,247372,247380,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
776,Trias,Trias,248053,248058,4.65,1,NO_ANNOT,,,Exact,0,Trias Lindl.,Trias,145106283,165,Tropicos,
777,Triassic,Triassic,248490,248498,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
778,Triassic,Triassic,248627,248635,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
779,Triassic,Triassic,248758,248766,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
780,Triassic,Triassic,249089,249097,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
781,Triassic,Triassic,250061,250069,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
782,Triassic,Triassic,250167,250175,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
783,Triassic,Triassic,250807,250815,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
784,Triassic,Triassic,250955,250963,1.80,1,NO_ANNOT,,,Exact,0,Triassic Kuhn 1960,Triassic,2682189,168,ION,
785,All mammalia,All mammalia,251539,251551,0.36,2,NO_ANNOT,,,NoMatch,,,,,,,,
786,Psittaci,Psittaci,252308,252316,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
787,Passeres,Passeres,252321,252329,3.73,1,NO_ANNOT,,,Exact,0,Passeres Linnaeus 1758,Passeres,89232209,132,ZooBank,
788,Psittaci,Psittaci,252386,252394,1.80,1,NO_ANNOT,,,Exact,0,Ninox (Psittaci) Meyer 1884,Psittaci,4341781,168,ION,
789,Spiroptera incerta.,Spiroptera incerta,252433,252452,11.21,2,NO_ANNOT,,,Exact,0,Spiroptera incerta,Spiroptera incerta,3574778,168,ION,
790,Passeres,Passeres,252564,252572,3.73,1,NO_ANNOT,,,Exact,0,Passeres Linnaeus 1758,Passeres,89232209,132,ZooBank,
791,Nematodes.,Nematodes,253039,253049,4.93,1,NO_ANNOT,,,Exact,0,"Nematodes Berthold, 1827",Nematodes,327800,2,Wikispecies,
792,Acanthocephalus.,Acanthocephalus,253050,253066,6.73,1,NO_ANNOT,,,Exact,0,"Acanthocephalus A. von Frantzius, 1848",Acanthocephalus,M3X,1,Catalogue of Life,
793,Mammalia..,Mammalia,253121,253131,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
794,Mammalia..,Mammalia,253157,253167,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
795,Mammalia..,Mammalia,253193,253203,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
796,Mammalia..,Mammalia,253229,253239,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
797,Mammalia..,Mammalia,253265,253275,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
798,Mammalia..,Mammalia,253301,253311,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
799,Mammalia..,Mammalia,253337,253347,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
800,Mammalia...,Mammalia,253373,253384,2.77,1,NO_ANNOT,,,Exact,0,"Mammalia Linnaeus, 1758",Mammalia,6224G,1,Catalogue of Life,
